crime_date,location_description,location_category,count
2020-05-10,SMALL RETAIL STORE,indoor,10
2020-05-10,VEHICLE NON-COMMERCIAL,other,11
2020-05-10,ATHLETIC CLUB,other,1
2020-05-10,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",other,1
2020-05-10,VACANT LOT / LAND,other,1
2020-05-10,AUTO / BOAT / RV DEALERSHIP,other,2
2020-05-10,DEPARTMENT STORE,indoor,2
2020-05-10,GROCERY FOOD STORE,indoor,2
2020-05-10,COMMERCIAL / BUSINESS OFFICE,indoor,2
2020-05-10,TAVERN / LIQUOR STORE,other,1
2020-05-10,NURSING / RETIREMENT HOME,other,5
2020-05-10,RESIDENCE - PORCH / HALLWAY,indoor,15
2020-05-10,STREET,outdoor,101
2020-05-10,ALLEY,outdoor,8
2020-05-10,RESIDENCE - YARD (FRONT / BACK),other,7
2020-05-10,POLICE FACILITY / VEHICLE PARKING LOT,other,3
2020-05-10,CONVENIENCE STORE,indoor,5
2020-05-10,CHA PARKING LOT / GROUNDS,outdoor,3
2020-05-10,FACTORY / MANUFACTURING BUILDING,other,1
2020-05-10,SPORTS ARENA / STADIUM,other,1
2020-05-10,APARTMENT,indoor,125
2020-05-10,CTA BUS STOP,other,1
2020-05-10,HOSPITAL BUILDING / GROUNDS,indoor,4
2020-05-10,CTA PLATFORM,other,3
2020-05-10,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,11
2020-05-10,CTA TRAIN,other,6
2020-05-10,GAS STATION,outdoor,10
2020-05-10,HOTEL / MOTEL,indoor,1
2020-05-10,TAXICAB,other,1
2020-05-10,APPLIANCE STORE,other,1
2020-05-10,DRIVEWAY - RESIDENTIAL,outdoor,1
2020-05-10,CTA PARKING LOT / GARAGE / OTHER PROPERTY,other,1
2020-05-10,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,other,1
2020-05-10,OTHER (SPECIFY),other,9
2020-05-10,RESTAURANT,indoor,4
2020-05-10,RESIDENCE,indoor,73
2020-05-10,SCHOOL - PRIVATE BUILDING,other,1
2020-05-11,RESIDENCE - GARAGE,indoor,7
2020-05-11,BANK,indoor,1
2020-05-11,CHA APARTMENT,other,1
2020-05-11,CTA TRAIN,other,2
2020-05-11,NURSING / RETIREMENT HOME,other,3
2020-05-11,POLICE FACILITY / VEHICLE PARKING LOT,other,1
2020-05-11,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,6
2020-05-11,ABANDONED BUILDING,other,1
2020-05-11,GAS STATION,outdoor,8
2020-05-11,CTA PLATFORM,other,1
2020-05-11,VEHICLE - COMMERCIAL,other,1
2020-05-11,HOTEL / MOTEL,indoor,1
2020-05-11,CONSTRUCTION SITE,other,1
2020-05-11,RESIDENCE - YARD (FRONT / BACK),other,8
2020-05-11,CONVENIENCE STORE,indoor,2
2020-05-11,OTHER RAILROAD PROPERTY / TRAIN DEPOT,other,1
2020-05-11,PARK PROPERTY,outdoor,2
2020-05-11,RESTAURANT,indoor,7
2020-05-11,HOSPITAL BUILDING / GROUNDS,indoor,5
2020-05-11,GROCERY FOOD STORE,indoor,3
2020-05-11,CHA HALLWAY / STAIRWELL / ELEVATOR,other,1
2020-05-11,ALLEY,outdoor,12
2020-05-11,DRIVEWAY - RESIDENTIAL,outdoor,2
2020-05-11,SIDEWALK,outdoor,27
2020-05-11,STREET,outdoor,97
2020-05-11,ATHLETIC CLUB,other,1
2020-05-11,CTA STATION,other,1
2020-05-11,AUTO / BOAT / RV DEALERSHIP,other,1
2020-05-11,VEHICLE NON-COMMERCIAL,other,8
2020-05-11,SMALL RETAIL STORE,indoor,11
2020-05-11,DRUG STORE,indoor,2
2020-05-11,DEPARTMENT STORE,indoor,3
2020-05-11,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,other,1
2020-05-11,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,other,1
2020-05-11,RESIDENCE,indoor,101
2020-05-11,WAREHOUSE,other,1
2020-05-11,COMMERCIAL / BUSINESS OFFICE,indoor,1
2020-05-11,CTA BUS,other,2
2020-05-11,CTA BUS STOP,other,1
2020-05-11,OTHER (SPECIFY),other,14
2020-05-11,AUTO,other,1
2020-05-11,APARTMENT,indoor,84
2020-05-11,RESIDENCE - PORCH / HALLWAY,indoor,13
2020-05-12,DRUG STORE,indoor,2
2020-05-12,CONVENIENCE STORE,indoor,8
2020-05-12,OTHER (SPECIFY),other,13
2020-05-12,RESIDENCE - PORCH / HALLWAY,indoor,8
2020-05-12,CTA STATION,other,1
2020-05-12,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,5
2020-05-12,NURSING / RETIREMENT HOME,other,1
2020-05-12,APARTMENT,indoor,92
2020-05-12,GROCERY FOOD STORE,indoor,7
2020-05-12,SMALL RETAIL STORE,indoor,8
2020-05-12,GOVERNMENT BUILDING / PROPERTY,indoor,1
2020-05-12,CTA BUS,other,5
2020-05-12,VEHICLE NON-COMMERCIAL,other,5
2020-05-12,ABANDONED BUILDING,other,1
2020-05-12,CURRENCY EXCHANGE,indoor,2
2020-05-12,HOSPITAL BUILDING / GROUNDS,indoor,1
2020-05-12,GAS STATION,outdoor,10
2020-05-12,PARK PROPERTY,outdoor,3
2020-05-12,BAR OR TAVERN,indoor,1
2020-05-12,STREET,outdoor,117
2020-05-12,RESIDENCE - GARAGE,indoor,9
2020-05-12,RESTAURANT,indoor,5
2020-05-12,CTA PLATFORM,other,1
2020-05-12,RESIDENCE,indoor,80
2020-05-12,CHA APARTMENT,other,2
2020-05-12,SCHOOL - PUBLIC BUILDING,indoor,1
2020-05-12,SIDEWALK,outdoor,23
2020-05-12,DEPARTMENT STORE,indoor,2
2020-05-12,DRIVEWAY - RESIDENTIAL,outdoor,3
2020-05-12,CHA PARKING LOT / GROUNDS,outdoor,1
2020-05-12,BANK,indoor,3
2020-05-12,WAREHOUSE,other,2
2020-05-12,CHA HALLWAY / STAIRWELL / ELEVATOR,other,1
2020-05-12,ALLEY,outdoor,9
2020-05-12,POLICE FACILITY / VEHICLE PARKING LOT,other,2
2020-05-12,RESIDENCE - YARD (FRONT / BACK),other,6
2020-05-12,CTA TRAIN,other,5
2020-05-12,TAVERN / LIQUOR STORE,other,2
2020-05-13,RESIDENCE - YARD (FRONT / BACK),other,7
2020-05-13,BANK,indoor,2
2020-05-13,OTHER (SPECIFY),other,14
2020-05-13,TAXICAB,other,1
2020-05-13,GOVERNMENT BUILDING / PROPERTY,indoor,1
2020-05-13,AIRPORT/AIRCRAFT,other,1
2020-05-13,CHA HALLWAY / STAIRWELL / ELEVATOR,other,1
2020-05-13,HOSPITAL BUILDING / GROUNDS,indoor,2
2020-05-13,SIDEWALK,outdoor,28
2020-05-13,CTA PLATFORM,other,2
2020-05-13,CHA PARKING LOT / GROUNDS,outdoor,3
2020-05-13,AUTO / BOAT / RV DEALERSHIP,other,2
2020-05-13,RESIDENCE - GARAGE,indoor,8
2020-05-13,HOTEL / MOTEL,indoor,1
2020-05-13,RESTAURANT,indoor,6
2020-05-13,WAREHOUSE,other,1
2020-05-13,COMMERCIAL / BUSINESS OFFICE,indoor,6
2020-05-13,CHA APARTMENT,other,2
2020-05-13,CTA TRAIN,other,2
2020-05-13,OTHER RAILROAD PROPERTY / TRAIN DEPOT,other,1
2020-05-13,ALLEY,outdoor,18
2020-05-13,NURSING / RETIREMENT HOME,other,1
2020-05-13,VEHICLE NON-COMMERCIAL,other,5
2020-05-13,RESIDENCE,indoor,96
2020-05-13,STREET,outdoor,122
2020-05-13,GAS STATION,outdoor,7
2020-05-13,GROCERY FOOD STORE,indoor,11
2020-05-13,DRUG STORE,indoor,4
2020-05-13,APARTMENT,indoor,98
2020-05-13,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,13
2020-05-13,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,other,1
2020-05-13,SCHOOL - PUBLIC GROUNDS,indoor,1
2020-05-13,CONVENIENCE STORE,indoor,7
2020-05-13,RESIDENCE - PORCH / HALLWAY,indoor,8
2020-05-13,POLICE FACILITY / VEHICLE PARKING LOT,other,1
2020-05-13,CAR WASH,other,1
2020-05-13,DEPARTMENT STORE,indoor,3
2020-05-13,PARK PROPERTY,outdoor,3
2020-05-13,YARD,outdoor,1
2020-05-13,SMALL RETAIL STORE,indoor,19
2020-05-13,CTA BUS,other,4
2020-05-14,SIDEWALK,outdoor,18
2020-05-14,COLLEGE / UNIVERSITY - GROUNDS,other,1
2020-05-14,HOSPITAL BUILDING / GROUNDS,indoor,1
2020-05-14,HOTEL / MOTEL,indoor,1
2020-05-14,SCHOOL - PRIVATE BUILDING,other,1
2020-05-14,RESIDENCE - GARAGE,indoor,8
2020-05-14,CURRENCY EXCHANGE,indoor,1
2020-05-14,SMALL RETAIL STORE,indoor,6
2020-05-14,VACANT LOT / LAND,other,2
2020-05-14,CONVENIENCE STORE,indoor,7
2020-05-14,PARK PROPERTY,outdoor,1
2020-05-14,CHA APARTMENT,other,3
2020-05-14,CTA BUS STOP,other,2
2020-05-14,CHA PARKING LOT / GROUNDS,outdoor,2
2020-05-14,RESIDENCE - YARD (FRONT / BACK),other,8
2020-05-14,GROCERY FOOD STORE,indoor,5
2020-05-14,VEHICLE - COMMERCIAL,other,1
2020-05-14,RESIDENCE,indoor,102
2020-05-14,ALLEY,outdoor,11
2020-05-14,BANK,indoor,3
2020-05-14,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,other,1
2020-05-14,CTA BUS,other,3
2020-05-14,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,11
2020-05-14,RESIDENCE - PORCH / HALLWAY,indoor,9
2020-05-14,COMMERCIAL / BUSINESS OFFICE,indoor,8
2020-05-14,WAREHOUSE,other,1
2020-05-14,COIN OPERATED MACHINE,other,1
2020-05-14,RESTAURANT,indoor,7
2020-05-14,POLICE FACILITY / VEHICLE PARKING LOT,other,2
2020-05-14,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,other,1
2020-05-14,STREET,outdoor,98
2020-05-14,DEPARTMENT STORE,indoor,4
2020-05-14,FEDERAL BUILDING,other,1
2020-05-14,GOVERNMENT BUILDING / PROPERTY,indoor,2
2020-05-14,GAS STATION,outdoor,4
2020-05-14,BARBERSHOP,other,1
2020-05-14,CTA TRAIN,other,3
2020-05-14,AIRPORT/AIRCRAFT,other,2
2020-05-14,TAVERN / LIQUOR STORE,other,1
2020-05-14,OTHER (SPECIFY),other,17
2020-05-14,DRUG STORE,indoor,2
2020-05-14,APARTMENT,indoor,99
2020-05-14,CTA STATION,other,1
2020-05-14,MEDICAL / DENTAL OFFICE,other,1
2020-05-14,VEHICLE NON-COMMERCIAL,other,4
2020-05-15,WAREHOUSE,other,1
2020-05-15,DRUG STORE,indoor,3
2020-05-15,RESIDENCE,indoor,101
2020-05-15,ATHLETIC CLUB,other,1
2020-05-15,CTA BUS STOP,other,1
2020-05-15,CONVENIENCE STORE,indoor,5
2020-05-15,VACANT LOT / LAND,other,1
2020-05-15,STREET,outdoor,149
2020-05-15,BANK,indoor,1
2020-05-15,POLICE FACILITY / VEHICLE PARKING LOT,other,3
2020-05-15,OTHER COMMERCIAL TRANSPORTATION,other,1
2020-05-15,RESIDENCE - YARD (FRONT / BACK),other,8
2020-05-15,CTA TRAIN,other,1
2020-05-15,APPLIANCE STORE,other,1
2020-05-15,CTA PLATFORM,other,1
2020-05-15,CHA PARKING LOT / GROUNDS,outdoor,1
2020-05-15,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,7
2020-05-15,JAIL / LOCK-UP FACILITY,other,1
2020-05-15,PARK PROPERTY,outdoor,2
2020-05-15,DRIVEWAY - RESIDENTIAL,outdoor,2
2020-05-15,SMALL RETAIL STORE,indoor,12
2020-05-15,MEDICAL / DENTAL OFFICE,other,1
2020-05-15,CREDIT UNION,other,1
2020-05-15,RESIDENCE - PORCH / HALLWAY,indoor,14
2020-05-15,CTA STATION,other,1
2020-05-15,GROCERY FOOD STORE,indoor,8
2020-05-15,SIDEWALK,outdoor,37
2020-05-15,DEPARTMENT STORE,indoor,3
2020-05-15,COMMERCIAL / BUSINESS OFFICE,indoor,6
2020-05-15,APARTMENT,indoor,106
2020-05-15,SPORTS ARENA / STADIUM,other,1
2020-05-15,ALLEY,outdoor,11
2020-05-15,GAS STATION,outdoor,10
2020-05-15,BARBERSHOP,other,1
2020-05-15,SCHOOL - PRIVATE BUILDING,other,1
2020-05-15,TAVERN / LIQUOR STORE,other,1
2020-05-15,RESIDENCE - GARAGE,indoor,6
2020-05-15,HOTEL / MOTEL,indoor,3
2020-05-15,OTHER (SPECIFY),other,10
2020-05-15,CHA APARTMENT,other,4
2020-05-15,RESTAURANT,indoor,8
2020-05-15,CURRENCY EXCHANGE,indoor,1
2020-05-15,VEHICLE NON-COMMERCIAL,other,7
2020-05-15,ABANDONED BUILDING,other,1
2020-05-15,CTA BUS,other,3
2020-05-16,TAVERN / LIQUOR STORE,other,1
2020-05-16,OTHER (SPECIFY),other,16
2020-05-16,NURSING / RETIREMENT HOME,other,2
2020-05-16,ALLEY,outdoor,21
2020-05-16,ATM (AUTOMATIC TELLER MACHINE),other,1
2020-05-16,SPORTS ARENA / STADIUM,other,1
2020-05-16,RESIDENCE - GARAGE,indoor,6
2020-05-16,JAIL / LOCK-UP FACILITY,other,1
2020-05-16,VEHICLE NON-COMMERCIAL,other,9
2020-05-16,CURRENCY EXCHANGE,indoor,6
2020-05-16,COMMERCIAL / BUSINESS OFFICE,indoor,1
2020-05-16,AUTO,other,1
2020-05-16,APARTMENT,indoor,110
2020-05-16,HOSPITAL BUILDING / GROUNDS,indoor,1
2020-05-16,CTA TRAIN,other,2
2020-05-16,STREET,outdoor,146
2020-05-16,HOTEL / MOTEL,indoor,4
2020-05-16,CAR WASH,other,1
2020-05-16,POLICE FACILITY / VEHICLE PARKING LOT,other,2
2020-05-16,CHA APARTMENT,other,3
2020-05-16,RESIDENCE - YARD (FRONT / BACK),other,9
2020-05-16,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,other,1
2020-05-16,APPLIANCE STORE,other,1
2020-05-16,CONVENIENCE STORE,indoor,4
2020-05-16,DEPARTMENT STORE,indoor,2
2020-05-16,RESIDENCE,indoor,97
2020-05-16,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,18
2020-05-16,GAS STATION,outdoor,12
2020-05-16,PARK PROPERTY,outdoor,3
2020-05-16,BAR OR TAVERN,indoor,1
2020-05-16,CEMETARY,other,1
2020-05-16,CLEANING STORE,other,1
2020-05-16,DRIVEWAY - RESIDENTIAL,outdoor,2
2020-05-16,GROCERY FOOD STORE,indoor,8
2020-05-16,CTA BUS,other,2
2020-05-16,SMALL RETAIL STORE,indoor,8
2020-05-16,MEDICAL / DENTAL OFFICE,other,1
2020-05-16,CTA BUS STOP,other,2
2020-05-16,AUTO / BOAT / RV DEALERSHIP,other,1
2020-05-16,SIDEWALK,outdoor,39
2020-05-16,CHA HALLWAY / STAIRWELL / ELEVATOR,other,1
2020-05-16,RESTAURANT,indoor,4
2020-05-16,FIRE STATION,other,1
2020-05-16,RESIDENCE - PORCH / HALLWAY,indoor,8
2020-05-16,CTA PARKING LOT / GARAGE / OTHER PROPERTY,other,2
2020-05-16,CHA PARKING LOT / GROUNDS,outdoor,3
2020-05-16,CONSTRUCTION SITE,other,2
2020-05-16,DRUG STORE,indoor,3
2020-05-16,VACANT LOT / LAND,other,2
2020-05-17,HOSPITAL BUILDING / GROUNDS,indoor,4
2020-05-17,NURSING / RETIREMENT HOME,other,1
2020-05-17,VEHICLE - DELIVERY TRUCK,other,1
2020-05-17,OTHER RAILROAD PROPERTY / TRAIN DEPOT,other,2
2020-05-17,CONVENIENCE STORE,indoor,2
2020-05-17,CURRENCY EXCHANGE,indoor,1
2020-05-17,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,other,2
2020-05-17,AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA,other,1
2020-05-17,RESTAURANT,indoor,1
2020-05-17,RESIDENCE,indoor,87
2020-05-17,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,7
2020-05-17,POLICE FACILITY / VEHICLE PARKING LOT,other,1
2020-05-17,VACANT LOT / LAND,other,1
2020-05-17,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,other,1
2020-05-17,STREET,outdoor,110
2020-05-17,CHA APARTMENT,other,1
2020-05-17,SIDEWALK,outdoor,23
2020-05-17,RESIDENCE - YARD (FRONT / BACK),other,6
2020-05-17,ALLEY,outdoor,8
2020-05-17,APARTMENT,indoor,107
2020-05-17,DEPARTMENT STORE,indoor,3
2020-05-17,VEHICLE NON-COMMERCIAL,other,5
2020-05-17,HOTEL / MOTEL,indoor,3
2020-05-17,GAS STATION,outdoor,10
2020-05-17,GROCERY FOOD STORE,indoor,6
2020-05-17,DRIVEWAY - RESIDENTIAL,outdoor,1
2020-05-17,COMMERCIAL / BUSINESS OFFICE,indoor,1
2020-05-17,DRUG STORE,indoor,3
2020-05-17,CHA PARKING LOT / GROUNDS,outdoor,1
2020-05-17,OTHER (SPECIFY),other,11
2020-05-17,RESIDENCE - PORCH / HALLWAY,indoor,8
2020-05-17,CTA BUS,other,2
2020-05-17,RESIDENCE - GARAGE,indoor,8
2020-05-17,PAWN SHOP,other,1
2020-05-17,SMALL RETAIL STORE,indoor,11
2020-05-18,DRUG STORE,indoor,5
2020-05-18,CTA TRAIN,other,2
2020-05-18,PARK PROPERTY,outdoor,1
2020-05-18,CHA HALLWAY / STAIRWELL / ELEVATOR,other,2
2020-05-18,STREET,outdoor,127
2020-05-18,GAS STATION,outdoor,3
2020-05-18,CTA BUS STOP,other,1
2020-05-18,HOSPITAL BUILDING / GROUNDS,indoor,2
2020-05-18,OTHER (SPECIFY),other,10
2020-05-18,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,other,2
2020-05-18,BANK,indoor,2
2020-05-18,HOTEL / MOTEL,indoor,1
2020-05-18,RESIDENCE - PORCH / HALLWAY,indoor,8
2020-05-18,MEDICAL / DENTAL OFFICE,other,3
2020-05-18,DEPARTMENT STORE,indoor,2
2020-05-18,WAREHOUSE,other,1
2020-05-18,CHA PARKING LOT / GROUNDS,outdoor,2
2020-05-18,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,15
2020-05-18,GROCERY FOOD STORE,indoor,3
2020-05-18,HIGHWAY / EXPRESSWAY,outdoor,1
2020-05-18,SCHOOL - PUBLIC BUILDING,indoor,1
2020-05-18,CTA PLATFORM,other,2
2020-05-18,ATM (AUTOMATIC TELLER MACHINE),other,3
2020-05-18,SIDEWALK,outdoor,29
2020-05-18,SAVINGS AND LOAN,other,1
2020-05-18,VACANT LOT / LAND,other,1
2020-05-18,CHA APARTMENT,other,1
2020-05-18,TAVERN / LIQUOR STORE,other,1
2020-05-18,ALLEY,outdoor,7
2020-05-18,CURRENCY EXCHANGE,indoor,2
2020-05-18,AUTO / BOAT / RV DEALERSHIP,other,2
2020-05-18,RESIDENCE - GARAGE,indoor,8
2020-05-18,RESTAURANT,indoor,2
2020-05-18,CLEANING STORE,other,1
2020-05-18,CTA BUS,other,1
2020-05-18,APARTMENT,indoor,99
2020-05-18,GOVERNMENT BUILDING / PROPERTY,indoor,1
2020-05-18,NURSING / RETIREMENT HOME,other,2
2020-05-18,COMMERCIAL / BUSINESS OFFICE,indoor,2
2020-05-18,CONSTRUCTION SITE,other,1
2020-05-18,VEHICLE NON-COMMERCIAL,other,10
2020-05-18,RESIDENCE - YARD (FRONT / BACK),other,5
2020-05-18,SMALL RETAIL STORE,indoor,9
2020-05-18,DRIVEWAY - RESIDENTIAL,outdoor,3
2020-05-18,CONVENIENCE STORE,indoor,4
2020-05-18,RESIDENCE,indoor,101
2020-05-18,BRIDGE,outdoor,1
2020-05-18,CAR WASH,other,1
2020-05-19,CTA PLATFORM,other,1
2020-05-19,RESTAURANT,indoor,5
2020-05-19,VACANT LOT / LAND,other,3
2020-05-19,RESIDENCE - GARAGE,indoor,8
2020-05-19,FACTORY / MANUFACTURING BUILDING,other,1
2020-05-19,GOVERNMENT BUILDING / PROPERTY,indoor,1
2020-05-19,STREET,outdoor,103
2020-05-19,SMALL RETAIL STORE,indoor,13
2020-05-19,SIDEWALK,outdoor,20
2020-05-19,WAREHOUSE,other,1
2020-05-19,RESIDENCE - YARD (FRONT / BACK),other,16
2020-05-19,SCHOOL - PUBLIC GROUNDS,indoor,1
2020-05-19,CHA PARKING LOT / GROUNDS,outdoor,1
2020-05-19,VEHICLE NON-COMMERCIAL,other,5
2020-05-19,GROCERY FOOD STORE,indoor,7
2020-05-19,COMMERCIAL / BUSINESS OFFICE,indoor,1
2020-05-19,DEPARTMENT STORE,indoor,6
2020-05-19,HOSPITAL BUILDING / GROUNDS,indoor,1
2020-05-19,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,7
2020-05-19,ALLEY,outdoor,4
2020-05-19,OTHER COMMERCIAL TRANSPORTATION,other,1
2020-05-19,VEHICLE - COMMERCIAL,other,1
2020-05-19,APARTMENT,indoor,93
2020-05-19,CTA STATION,other,1
2020-05-19,OTHER (SPECIFY),other,14
2020-05-19,NURSING / RETIREMENT HOME,other,1
2020-05-19,SCHOOL - PUBLIC BUILDING,indoor,1
2020-05-19,DRUG STORE,indoor,4
2020-05-19,AIRPORT EXTERIOR - SECURE AREA,other,1
2020-05-19,CURRENCY EXCHANGE,indoor,1
2020-05-19,JAIL / LOCK-UP FACILITY,other,1
2020-05-19,CONVENIENCE STORE,indoor,4
2020-05-19,RESIDENCE,indoor,99
2020-05-19,CHA APARTMENT,other,4
2020-05-19,CTA TRAIN,other,4
2020-05-19,CONSTRUCTION SITE,other,1
2020-05-19,CTA BUS,other,1
2020-05-19,POLICE FACILITY / VEHICLE PARKING LOT,other,1
2020-05-19,GAS STATION,outdoor,12
2020-05-19,RESIDENCE - PORCH / HALLWAY,indoor,16
2020-05-19,DRIVEWAY - RESIDENTIAL,outdoor,2
2020-05-19,AIRPORT/AIRCRAFT,other,1
2020-05-20,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,other,1
2020-05-20,CTA PLATFORM,other,1
2020-05-20,GROCERY FOOD STORE,indoor,3
2020-05-20,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,7
2020-05-20,RESTAURANT,indoor,7
2020-05-20,RESIDENCE,indoor,88
2020-05-20,ABANDONED BUILDING,other,1
2020-05-20,HOSPITAL BUILDING / GROUNDS,indoor,4
2020-05-20,DRUG STORE,indoor,6
2020-05-20,NURSING / RETIREMENT HOME,other,3
2020-05-20,DRIVEWAY - RESIDENTIAL,outdoor,4
2020-05-20,CONVENIENCE STORE,indoor,11
2020-05-20,COMMERCIAL / BUSINESS OFFICE,indoor,3
2020-05-20,STREET,outdoor,158
2020-05-20,BANK,indoor,2
2020-05-20,GAS STATION,outdoor,6
2020-05-20,WAREHOUSE,other,1
2020-05-20,RESIDENCE - PORCH / HALLWAY,indoor,11
2020-05-20,OTHER (SPECIFY),other,26
2020-05-20,RESIDENCE - YARD (FRONT / BACK),other,9
2020-05-20,CLEANING STORE,other,1
2020-05-20,CHA APARTMENT,other,5
2020-05-20,CTA BUS STOP,other,1
2020-05-20,CHA PARKING LOT / GROUNDS,outdoor,2
2020-05-20,TAVERN / LIQUOR STORE,other,1
2020-05-20,VEHICLE NON-COMMERCIAL,other,10
2020-05-20,DEPARTMENT STORE,indoor,1
2020-05-20,PARK PROPERTY,outdoor,1
2020-05-20,AIRPORT/AIRCRAFT,other,1
2020-05-20,PAWN SHOP,other,1
2020-05-20,RESIDENCE - GARAGE,indoor,10
2020-05-20,POLICE FACILITY / VEHICLE PARKING LOT,other,4
2020-05-20,HOTEL / MOTEL,indoor,1
2020-05-20,VACANT LOT / LAND,other,1
2020-05-20,APARTMENT,indoor,95
2020-05-20,CTA TRAIN,other,2
2020-05-20,SIDEWALK,outdoor,32
2020-05-20,ALLEY,outdoor,8
2020-05-20,SMALL RETAIL STORE,indoor,6
2020-05-20,CTA BUS,other,3
2020-05-21,RESIDENCE,indoor,91
2020-05-21,GAS STATION,outdoor,6
2020-05-21,COMMERCIAL / BUSINESS OFFICE,indoor,2
2020-05-21,DRIVEWAY - RESIDENTIAL,outdoor,1
2020-05-21,PARK PROPERTY,outdoor,2
2020-05-21,SMALL RETAIL STORE,indoor,6
2020-05-21,RESIDENCE - PORCH / HALLWAY,indoor,18
2020-05-21,ANIMAL HOSPITAL,other,1
2020-05-21,MEDICAL / DENTAL OFFICE,other,1
2020-05-21,DRUG STORE,indoor,4
2020-05-21,HOSPITAL BUILDING / GROUNDS,indoor,2
2020-05-21,RESIDENCE - GARAGE,indoor,6
2020-05-21,AIRPORT EXTERIOR - SECURE AREA,other,1
2020-05-21,SCHOOL - PRIVATE BUILDING,other,1
2020-05-21,VEHICLE NON-COMMERCIAL,other,15
2020-05-21,APARTMENT,indoor,85
2020-05-21,ATM (AUTOMATIC TELLER MACHINE),other,1
2020-05-21,CTA STATION,other,2
2020-05-21,CTA BUS,other,1
2020-05-21,ALLEY,outdoor,16
2020-05-21,CHA PARKING LOT / GROUNDS,outdoor,1
2020-05-21,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,11
2020-05-21,CHA APARTMENT,other,2
2020-05-21,HOTEL / MOTEL,indoor,2
2020-05-21,OTHER (SPECIFY),other,9
2020-05-21,RESTAURANT,indoor,6
2020-05-21,HIGHWAY / EXPRESSWAY,outdoor,1
2020-05-21,RESIDENCE - YARD (FRONT / BACK),other,7
2020-05-21,NURSING / RETIREMENT HOME,other,1
2020-05-21,CONVENIENCE STORE,indoor,7
2020-05-21,GROCERY FOOD STORE,indoor,8
2020-05-21,SIDEWALK,outdoor,27
2020-05-21,CTA TRAIN,other,2
2020-05-21,CTA BUS STOP,other,1
2020-05-21,CAR WASH,other,1
2020-05-21,KENNEL,other,1
2020-05-21,DEPARTMENT STORE,indoor,3
2020-05-21,BANK,indoor,3
2020-05-21,POLICE FACILITY / VEHICLE PARKING LOT,other,5
2020-05-21,CTA PLATFORM,other,3
2020-05-21,STREET,outdoor,128
2020-05-21,VACANT LOT / LAND,other,1
2020-05-22,CONVENIENCE STORE,indoor,4
2020-05-22,CHA APARTMENT,other,1
2020-05-22,OTHER (SPECIFY),other,6
2020-05-22,GROCERY FOOD STORE,indoor,7
2020-05-22,BANK,indoor,3
2020-05-22,SIDEWALK,outdoor,40
2020-05-22,CHA PARKING LOT / GROUNDS,outdoor,5
2020-05-22,TAVERN / LIQUOR STORE,other,1
2020-05-22,DRUG STORE,indoor,3
2020-05-22,AUTO,other,1
2020-05-22,CTA BUS STOP,other,1
2020-05-22,GOVERNMENT BUILDING / PROPERTY,indoor,1
2020-05-22,RESIDENCE - YARD (FRONT / BACK),other,15
2020-05-22,WAREHOUSE,other,2
2020-05-22,APARTMENT,indoor,88
2020-05-22,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,13
2020-05-22,NURSING / RETIREMENT HOME,other,4
2020-05-22,RESIDENCE - PORCH / HALLWAY,indoor,9
2020-05-22,VACANT LOT / LAND,other,1
2020-05-22,COMMERCIAL / BUSINESS OFFICE,indoor,5
2020-05-22,RESIDENCE,indoor,87
2020-05-22,GAS STATION,outdoor,13
2020-05-22,AUTO / BOAT / RV DEALERSHIP,other,1
2020-05-22,ATM (AUTOMATIC TELLER MACHINE),other,1
2020-05-22,DRIVEWAY - RESIDENTIAL,outdoor,4
2020-05-22,CTA TRAIN,other,5
2020-05-22,HOTEL / MOTEL,indoor,3
2020-05-22,ALLEY,outdoor,11
2020-05-22,RESTAURANT,indoor,4
2020-05-22,VEHICLE NON-COMMERCIAL,other,10
